order_id,customer_id,product_id,distance,product_rating,date,review,time_taken
4831,597,2872,46.05,5,25-7-22,1,56
4832,421,3509,16.19,5,15-5-22,1,38
4833,568,3443,3.95,5,12-5-22,1,12
4834,424,1561,1.92,3,28-9-22,0,23
4835,537,3248,3.33,1,18-4-22,-1,17
4836,377,1903,13.41,4,11-3-22,1,29
4837,669,3590,11.09,1,24-1-22,-1,22
4838,38,1049,16.65,2,13-3-22,-1,26
4839,837,3440,23.07,5,5-8-22,1,27
4840,371,38,20.51,5,3-11-22,1,44
4841,169,1213,17.01,1,22-9-22,-1,26
4842,774,702,3.54,4,1-1-22,1,16
4843,209,3523,4.28,5,25-2-22,1,17
4844,569,3124,15.63,1,13-5-22,-1,31
4845,95,3541,32.91,3,29-12-22,0,34
4846,471,1963,17.5,3,21-8-22,0,40
4847,659,82,10.35,1,16-3-22,-1,34
4848,284,927,2.45,5,26-2-22,1,21
4849,937,1101,25.51,5,20-8-22,1,55
4850,383,2450,44.6,5,22-4-22,1,69
4851,469,3017,26.09,3,14-2-22,0,46
4852,826,915,20.16,5,16-12-22,1,35
4853,736,2209,5.72,2,28-6-22,-1,22
4854,258,1446,31.38,5,1-2-22,1,44
4855,890,1414,8.11,5,19-1-22,1,16
4856,279,1030,20.04,2,17-4-22,-1,31
4857,652,3521,18.3,3,20-12-22,0,39
4858,25,3626,5.92,3,3-2-22,0,28
4859,381,2505,14.23,2,15-2-22,-1,34
4860,710,3062,2.08,3,14-2-22,0,20
4861,184,995,7.95,2,26-1-22,-1,17
4862,260,1875,25.19,2,29-3-22,-1,31
4863,220,1153,6.67,3,14-12-22,0,29
4864,892,3581,3.97,5,20-8-22,1,12
4865,554,3523,25.43,5,11-7-22,1,39
4866,329,3244,6.62,5,16-2-22,1,13
4867,956,2437,3.4,5,3-11-22,1,19
4868,403,2797,27.67,2,9-7-22,-1,32
4869,478,2145,13.82,5,9-2-22,1,28
4870,156,2676,31.66,2,13-1-22,-1,39
4871,699,2650,13.67,2,7-6-22,-1,28
4872,858,2989,29.75,2,2-2-22,-1,41
4873,274,2802,22.9,2,16-4-22,-1,44
4874,496,1392,14.8,2,1-12-22,-1,24
4875,631,1170,46.01,5,4-5-22,1,57
4876,281,2283,10.5,5,8-2-22,1,26
4877,66,2052,18.71,5,27-11-22,1,30
4878,696,2661,7.25,5,8-1-22,1,23
4879,876,2086,8.75,3,6-1-22,0,24
4880,182,3666,22.47,5,10-8-22,1,42
4881,0,1095,39.46,1,1-4-22,-1,54
4882,277,3688,38.96,5,12-11-22,1,55
4883,727,1494,4.04,2,25-4-22,-1,25
4884,579,2209,18.22,1,15-5-22,-1,34
4885,478,1186,26.63,3,5-12-22,0,39
4886,412,1928,2.02,5,22-1-22,1,19
4887,51,1128,22.37,3,18-5-22,0,27
4888,665,2161,3.92,1,9-7-22,-1,18
4889,5,919,17.32,5,1-4-22,1,28
4890,261,915,8.05,3,23-5-22,0,13
4891,750,2635,2.12,2,24-9-22,-1,20
4892,565,1066,19.96,5,27-12-22,1,35
4893,893,1533,4.21,5,28-11-22,1,18
4894,375,2259,19.01,2,24-11-22,-1,32
4895,800,2795,1.27,3,6-8-22,0,13
4896,892,3620,13.66,4,10-2-22,1,19
4897,882,938,35.85,4,9-12-22,1,56
4898,677,1133,11.12,2,10-4-22,-1,22
4899,77,3679,7.7,3,19-4-22,0,25
4900,637,1578,33.76,1,7-7-22,-1,50
4901,32,3440,35.08,2,6-1-22,-1,46
4902,32,3400,42.42,5,30-9-22,1,53
4903,53,181,23.32,3,12-4-22,0,37
4904,834,3499,11.19,2,22-12-22,-1,35
4905,396,3583,45.81,2,15-11-22,-1,70
4906,708,3223,7.29,5,9-11-22,1,26
4907,245,3235,23.19,5,11-7-22,1,30
4908,217,3734,5.01,4,2-12-22,1,23
4909,249,1997,39.34,4,10-4-22,1,53
4910,526,909,23.86,3,19-5-22,0,43
4911,512,1129,7.32,5,9-9-22,1,27
4912,518,1781,7.49,3,21-12-22,0,20
4913,707,2270,29.34,3,20-10-22,0,53
4914,572,2449,23.42,3,30-10-22,0,42
4915,941,783,7.59,1,1-12-22,-1,16
4916,151,2608,4.77,4,28-1-22,1,21
4917,652,3147,23.52,4,28-5-22,1,32
4918,10,3568,33.92,3,9-2-22,0,54
4919,767,3383,32.71,3,2-1-22,0,50
4920,581,2315,17.3,3,20-4-22,0,36
4921,121,1810,7.11,2,11-11-22,-1,24
4922,472,1650,18.14,3,25-7-22,0,40
4923,278,2251,2.66,3,15-7-22,0,17
4924,823,3565,21.84,4,13-6-22,1,31
4925,691,3320,27.15,2,15-4-22,-1,37
4926,533,3539,17.33,5,18-4-22,1,22
4927,778,2113,5.54,3,9-7-22,0,17
4928,687,1150,10.36,3,5-1-22,0,19
4929,647,528,5.3,5,16-2-22,1,14
4930,98,2504,9.25,2,30-1-22,-1,28
4931,157,3693,35.47,5,3-11-22,1,42
4932,1,1780,8.49,3,26-4-22,0,16
4933,406,1247,45.24,5,1-2-22,1,61
4934,8,1205,4.83,5,2-7-22,1,24
4935,619,3715,3.62,5,5-5-22,1,24
4936,597,1736,32.6,3,8-5-22,0,42
4937,707,1125,7.15,5,8-5-22,1,22
4938,576,2938,19.68,2,24-4-22,-1,23
4939,689,1468,27.51,2,16-11-22,-1,50
4940,142,2932,32.35,1,7-4-22,-1,49
4941,907,2790,1.85,4,19-10-22,1,11
4942,729,2905,41.33,5,23-9-22,1,58
4943,862,3734,46.38,1,27-12-22,-1,58
4944,937,3551,38.43,3,18-4-22,0,57
4945,894,3516,36.8,5,24-1-22,1,63
4946,431,1640,27.75,5,22-4-22,1,35
4947,711,3539,3.98,5,29-12-22,1,10
4948,141,1180,29.43,1,22-2-22,-1,43
4949,699,3628,44.88,2,16-2-22,-1,65
4950,134,3400,31.88,5,17-7-22,1,55
4951,358,2049,17.12,1,14-12-22,-1,32
4952,923,2139,6.19,5,18-2-22,1,25
4953,229,2310,44.17,5,11-1-22,1,49
4954,486,3554,25.28,2,30-6-22,-1,49
4955,545,2047,15.8,4,28-7-22,1,39
4956,447,2374,22.91,3,15-9-22,0,36
4957,394,3611,19.67,3,15-6-22,0,33
4958,243,3532,41.59,2,1-5-22,-1,45
4959,174,888,38.05,5,25-5-22,1,46
4960,942,2631,18.66,3,29-12-22,0,28
4961,556,3422,2.7,5,2-8-22,1,19
4962,372,2534,7.35,3,29-5-22,0,13
4963,55,1156,8.53,2,16-12-22,-1,23
4964,785,1854,26.18,3,23-1-22,0,46
4965,592,1003,35.5,5,30-9-22,1,52
4966,96,2209,22.93,3,23-1-22,0,31
4967,133,2032,22.09,2,12-6-22,-1,33
4968,663,1998,40.47,4,25-7-22,1,63
4969,904,2010,29.86,5,25-9-22,1,42
4970,344,3422,3.23,4,11-12-22,1,17
4971,421,2357,27.09,5,25-7-22,1,47
4972,629,3659,21.86,2,20-12-22,-1,31
4973,323,1528,26.32,5,28-2-22,1,43
4974,883,101,6.78,5,15-12-22,1,22
4975,43,1744,10.06,5,6-3-22,1,26
4976,884,950,36.28,5,2-2-22,1,42
4977,38,2731,28.51,1,20-3-22,-1,31
4978,332,1220,26.92,2,4-7-22,-1,54
4979,718,3636,32.11,3,1-5-22,0,48
4980,512,3420,29.65,5,7-12-22,1,32
4981,269,1342,27.58,5,20-11-22,1,52
4982,850,2133,8.8,4,7-12-22,1,15
4983,422,2344,45.91,4,25-10-22,1,50
4984,378,2925,25.95,1,14-2-22,-1,38
4985,912,2209,1.2,2,20-7-22,-1,11
4986,519,446,6.95,1,28-2-22,-1,24
4987,637,3005,9.16,2,27-1-22,-1,26
4988,158,3194,35.72,1,8-12-22,-1,58
4989,254,2089,22.95,2,9-7-22,-1,36
4990,185,256,1.82,5,10-12-22,1,17
4991,912,3256,11.29,5,16-11-22,1,31
4992,651,3088,10.16,5,30-5-22,1,25
4993,724,1712,24.7,5,26-2-22,1,42
4994,691,875,3.06,5,2-1-22,1,17
4995,638,3438,10.12,2,13-5-22,-1,27
4996,472,3479,24.69,1,15-5-22,-1,37
4997,322,2438,22.96,5,26-5-22,1,38
4998,654,595,18.85,5,3-2-22,1,34
4999,142,1348,3.75,2,8-4-22,-1,21
5000,766,3594,18.53,3,24-4-22,0,31
5001,739,951,11.95,5,12-11-22,1,30
5002,430,834,26.61,2,21-1-22,-1,51
5003,145,3511,31.68,4,16-6-22,1,38
5004,4,927,13.9,4,26-12-22,1,30
5005,173,3432,4.87,4,22-7-22,1,23
5006,856,3386,27.5,3,13-2-22,0,42
5007,260,2821,18.43,3,6-6-22,0,24
5008,581,1175,17.45,3,27-6-22,0,34
5009,788,2422,28.21,5,5-1-22,1,45
5010,731,1594,6.98,5,28-1-22,1,23
5011,63,2318,2.66,3,8-4-22,0,15
5012,209,2708,4.77,3,1-8-22,0,24
5013,210,864,33.88,3,16-1-22,0,47
5014,484,2633,6.9,5,20-11-22,1,22
5015,645,995,8.13,1,24-1-22,-1,24
5016,492,1143,26.81,2,12-2-22,-1,51
5017,842,2223,23.64,4,23-2-22,1,29
5018,835,2658,20.23,3,4-3-22,0,37
5019,48,2479,19.58,3,23-1-22,0,40
5020,718,1139,15.84,4,27-5-22,1,37
5021,670,2219,35.17,4,4-5-22,1,48
5022,411,1384,21.66,2,16-5-22,-1,32
5023,371,2603,34.52,5,14-4-22,1,48
5024,817,2279,25.95,2,6-6-22,-1,37
5025,425,1427,11.85,5,18-7-22,1,22
5026,303,2703,8.36,5,13-9-22,1,25
5027,137,3547,6.41,3,31-1-22,0,26
5028,323,3711,4.76,2,30-4-22,-1,11
5029,647,2251,41.37,5,15-8-22,1,57
5030,53,1662,8.45,1,24-5-22,-1,27
5031,655,589,10.24,3,8-12-22,0,30
5032,274,1687,23.86,3,7-9-22,0,43
5033,651,1205,23.15,5,21-12-22,1,44
5034,491,1072,1.73,5,14-12-22,1,17
5035,854,2120,4.66,3,27-4-22,0,21
5036,858,1065,16.2,5,19-8-22,1,34
5037,888,1506,20.51,5,4-2-22,1,43
5038,860,2447,34.63,5,28-8-22,1,40
5039,955,3599,23.92,3,21-7-22,0,38
5040,203,1785,34.95,1,11-2-22,-1,59
5041,738,1225,11.6,2,28-1-22,-1,31
5042,866,1557,39.16,4,18-10-22,1,64
5043,155,3522,15.14,1,18-1-22,-1,22
5044,697,1776,6.29,5,31-10-22,1,16
5045,146,1744,33.19,2,5-9-22,-1,46
5046,311,3560,3.57,5,8-5-22,1,20
5047,387,1715,15.06,5,12-12-22,1,25
5048,591,3727,11.41,1,24-2-22,-1,22
5049,526,3398,22.2,5,5-2-22,1,39
5050,473,3678,19.25,4,7-2-22,1,28
5051,179,2883,8.64,1,26-1-22,-1,18
5052,366,2354,37.34,2,27-12-22,-1,56
5053,763,1009,10.02,3,18-8-22,0,20
5054,125,1340,18.62,5,8-7-22,1,24
5055,540,2128,22.18,4,2-5-22,1,28
5056,380,3704,2.26,2,13-1-22,-1,25
5057,565,1184,23.22,5,18-8-22,1,31
5058,861,3648,17.89,5,14-12-22,1,25
5059,656,3425,24.8,2,17-1-22,-1,30
5060,937,1054,7.87,3,22-5-22,0,15
5061,836,3673,18.51,5,13-3-22,1,38
5062,704,1903,39.84,2,16-4-22,-1,57
5063,441,3515,24.13,5,23-12-22,1,43
5064,710,3100,22.48,4,13-8-22,1,45
5065,355,3495,15.05,2,23-10-22,-1,32
5066,880,2751,3.48,1,14-3-22,-1,11
5067,128,3386,5.43,4,11-12-22,1,30
5068,721,3541,14.2,5,11-10-22,1,20
5069,750,1213,34.1,5,16-2-22,1,38
5070,365,1028,14.54,5,21-3-22,1,22
5071,379,3602,2.14,3,2-1-22,0,14
5072,797,1081,27.83,2,26-11-22,-1,43
5073,877,2083,29.87,5,26-4-22,1,34
5074,539,2866,10.61,5,14-1-22,1,23
5075,544,1237,8.94,5,30-1-22,1,28
5076,645,572,7.29,4,12-6-22,1,21
5077,520,253,3.38,2,18-2-22,-1,11
5078,838,881,29.93,1,21-12-22,-1,30
5079,394,1511,21.79,1,22-7-22,-1,40
5080,234,295,23.83,5,20-12-22,1,31
5081,790,1788,16.19,4,19-12-22,1,37
5082,287,3085,5.44,3,19-12-22,0,16
5083,22,3465,13.44,3,2-7-22,0,22
5084,262,1797,2.64,1,20-7-22,-1,24
5085,358,1895,13.66,1,12-6-22,-1,34
5086,224,1268,45.58,5,22-12-22,1,53
5087,661,2556,3.38,3,11-6-22,0,15
5088,230,1282,29.65,3,19-11-22,0,43
5089,52,2579,5.7,2,22-8-22,-1,27
5090,201,1974,44.73,5,23-2-22,1,51
5091,622,2430,17.7,5,21-6-22,1,22
5092,860,1406,14.7,4,5-7-22,1,25
5093,877,1577,32.67,3,12-5-22,0,37
5094,772,2890,18.09,5,28-12-22,1,38
5095,349,1391,28.77,5,5-5-22,1,39
5096,336,2520,44.6,5,24-11-22,1,65
5097,16,2585,24.71,3,6-5-22,0,29
5098,93,1591,3.36,5,5-11-22,1,24
5099,835,1209,27.93,5,16-9-22,1,40
5100,783,3294,6.59,4,20-12-22,1,21
5101,882,926,28.55,5,9-9-22,1,31
5102,552,2203,15.61,2,1-9-22,-1,34
5103,496,3505,28.21,2,24-12-22,-1,34
5104,576,1257,16.72,2,24-2-22,-1,36
5105,856,2395,5.11,5,17-12-22,1,20
5106,494,1751,28.07,5,28-6-22,1,41
5107,159,1654,23.89,1,29-10-22,-1,29
5108,886,2289,9.57,5,11-4-22,1,14
5109,510,3080,9.27,1,14-12-22,-1,19
5110,92,3061,19.08,5,21-7-22,1,30
5111,763,3602,13.65,4,24-5-22,1,27
5112,399,1568,23.77,5,18-2-22,1,31
5113,429,681,9.15,5,5-7-22,1,28
5114,146,3509,15.6,3,17-7-22,0,23
5115,513,2172,6.57,3,19-11-22,0,20
5116,72,1767,27.35,4,9-1-22,1,35
5117,308,1323,29.7,5,2-11-22,1,31
5118,497,999,39.08,5,30-4-22,1,43
5119,266,3501,17.54,1,17-4-22,-1,33
5120,130,2585,20.64,3,30-12-22,0,43
5121,450,2325,38.82,1,12-10-22,-1,44
5122,541,1064,29.67,5,13-7-22,1,48
5123,664,1213,5.79,1,9-12-22,-1,15
5124,421,1478,39.92,5,7-7-22,1,45
5125,46,1603,21.47,2,19-2-22,-1,37
5126,200,3418,38.54,1,7-1-22,-1,52
5127,556,1948,2.38,4,7-11-22,1,25
5128,83,496,20.93,3,16-5-22,0,42
5129,790,2631,17.2,3,9-1-22,0,39
5130,647,706,4.56,5,23-8-22,1,24
5131,519,2169,19.13,1,15-12-22,-1,38
5132,857,2514,46.63,3,6-2-22,0,70
5133,318,1842,15.87,1,20-12-22,-1,36
5134,850,287,31.14,4,14-12-22,1,48
5135,216,1139,24.71,4,30-4-22,1,29
5136,428,2149,19.21,1,18-8-22,-1,34
5137,905,2687,16.63,3,19-4-22,0,31
5138,240,1840,29.22,2,26-4-22,-1,53
5139,901,3232,1.88,4,27-11-22,1,23
5140,368,2521,34.92,5,5-7-22,1,52
5141,372,681,25.5,5,24-4-22,1,38
5142,179,866,31.38,5,3-12-22,1,44
5143,770,3718,6.9,3,10-7-22,0,14
5144,766,3613,3.9,2,30-12-22,-1,19
5145,91,857,27.58,3,4-5-22,0,50
5146,708,1084,10.2,2,21-1-22,-1,24
5147,782,152,22.44,5,27-7-22,1,27
5148,389,2583,16.61,2,18-1-22,-1,23
5149,908,919,21.11,5,22-4-22,1,37
5150,598,3381,13.96,5,5-4-22,1,32
5151,691,1135,45.67,4,20-7-22,1,53
5152,829,2595,43.35,5,19-10-22,1,56
5153,342,1008,1.28,2,5-12-22,-1,15
5154,120,980,21.96,5,25-1-22,1,37
5155,104,927,35.94,1,3-12-22,-1,64
5156,933,1245,25.01,5,11-12-22,1,49
5157,849,2931,8.49,2,6-1-22,-1,29
5158,430,1155,24.83,3,16-12-22,0,32
5159,844,1039,22.23,4,11-12-22,1,38
5160,802,1686,8.81,3,5-5-22,0,17
5161,737,842,17.85,4,15-12-22,1,36
5162,936,1139,40.39,5,13-12-22,1,52
5163,319,3460,37.62,2,15-12-22,-1,44
5164,421,109,28.68,2,27-7-22,-1,46
5165,148,2663,16.49,5,17-7-22,1,22
5166,841,3182,24.48,3,26-11-22,0,31
5167,65,3463,27.36,4,25-11-22,1,41
5168,287,3390,1.84,3,8-6-22,0,10
5169,313,3061,43.15,2,24-5-22,-1,61
5170,345,3392,23.31,5,5-7-22,1,29
5171,889,3416,8.27,3,23-3-22,0,20
5172,906,1293,33.86,5,27-1-22,1,52
5173,862,890,15.98,4,4-4-22,1,38
5174,705,2283,37.45,1,11-2-22,-1,55
5175,524,3392,2.07,3,29-12-22,0,14
5176,107,2550,1.3,3,4-4-22,0,13
5177,678,1546,41.45,5,24-12-22,1,55
5178,892,1246,14.37,5,10-4-22,1,22
5179,609,1636,2.45,5,24-12-22,1,11
5180,845,1329,13.82,5,4-4-22,1,35
5181,521,2825,23.93,5,13-1-22,1,45
5182,622,3370,29.71,5,4-10-22,1,31
5183,585,3492,13.83,2,16-6-22,-1,21
5184,581,874,44.36,3,5-10-22,0,67
5185,569,1509,24.24,4,30-9-22,1,36
5186,609,3116,21.17,5,3-11-22,1,33
5187,784,3628,14.53,5,30-7-22,1,26
5188,824,1085,23.86,3,14-5-22,0,30
5189,461,715,41.98,5,16-7-22,1,49
5190,817,3709,27.28,5,31-10-22,1,40
5191,716,3386,15.1,3,31-5-22,0,32
5192,682,1910,21.1,2,10-1-22,-1,39
5193,37,3689,46.33,5,1-10-22,1,58
5194,880,1463,11.31,5,27-12-22,1,26
5195,525,3659,33.71,3,20-3-22,0,54
5196,407,1760,4.0,3,12-11-22,0,11
5197,777,3517,22.98,5,19-5-22,1,29
5198,689,806,21.68,5,29-12-22,1,33
5199,93,2291,27.2,1,21-2-22,-1,51
5200,891,2001,26.71,5,25-2-22,1,54
5201,435,3272,16.37,5,29-6-22,1,23
5202,917,3641,15.88,1,1-7-22,-1,24
5203,765,1433,3.38,1,27-5-22,-1,24
5204,53,1294,19.38,3,1-11-22,0,39
5205,182,1598,20.92,3,19-12-22,0,38
5206,614,2734,28.69,3,21-4-22,0,52
5207,747,3312,32.18,4,20-9-22,1,47
5208,520,3019,23.93,3,28-8-22,0,41
5209,28,1604,32.47,1,8-6-22,-1,34
5210,225,1989,44.13,3,11-6-22,0,67
5211,27,1123,10.73,5,24-9-22,1,31
5212,457,1106,21.47,2,12-12-22,-1,39
5213,393,3648,13.04,2,17-1-22,-1,24
5214,222,1497,9.08,5,23-12-22,1,16
5215,681,1865,0.91,5,1-8-22,1,12
5216,24,3694,23.86,5,2-11-22,1,33
5217,208,1228,5.91,1,19-1-22,-1,20
5218,893,2283,4.05,3,3-10-22,0,17
5219,794,3595,45.17,3,18-11-22,0,50
5220,587,1315,38.6,5,13-12-22,1,50
5221,640,3527,19.31,2,1-6-22,-1,26
5222,433,2337,21.4,5,21-7-22,1,43
5223,574,885,2.68,5,9-8-22,1,14
5224,401,2336,7.55,5,6-12-22,1,30
5225,519,2057,41.41,2,25-10-22,-1,57
5226,782,3387,25.64,5,9-12-22,1,48
5227,834,1171,9.7,5,18-11-22,1,17
5228,664,3699,23.19,4,19-12-22,1,33
5229,892,3122,17.98,2,24-11-22,-1,31
5230,320,2677,27.86,5,14-10-22,1,46
5231,253,2386,3.97,4,16-11-22,1,14
5232,518,3705,1.62,2,27-2-22,-1,24
5233,122,3075,45.18,5,6-11-22,1,68
5234,886,3730,7.48,2,10-12-22,-1,14
5235,65,2243,14.42,5,13-6-22,1,34
5236,463,624,10.75,3,5-12-22,0,20
5237,328,3149,37.28,2,21-1-22,-1,41
5238,0,2874,19.74,1,5-2-22,-1,39
5239,602,1909,11.23,2,3-12-22,-1,19
5240,311,3467,15.76,3,30-10-22,0,33
5241,238,2599,21.99,1,23-10-22,-1,39
5242,267,3362,44.9,5,29-12-22,1,42
5243,219,3034,15.89,4,4-8-22,1,24
5244,631,1423,17.33,4,31-7-22,1,36
5245,921,1187,15.15,3,9-10-22,0,39
5246,265,1094,9.49,3,12-1-22,0,24
5247,33,3530,3.31,3,21-4-22,0,15
5248,579,3395,27.65,1,26-11-22,-1,53
5249,340,2622,26.19,4,20-12-22,1,47
5250,5,3548,24.39,5,19-6-22,1,42
5251,117,1363,18.16,3,3-10-22,0,31
5252,727,2411,18.94,5,25-11-22,1,40
5253,402,121,13.56,2,21-12-22,-1,27
5254,356,1526,23.29,1,17-5-22,-1,32
5255,862,1365,14.55,1,20-1-22,-1,19
5256,104,1030,17.45,3,12-6-22,0,34
5257,67,2912,15.85,1,29-12-22,-1,36
5258,719,2535,24.09,2,6-5-22,-1,36
5259,717,3317,19.44,4,29-6-22,1,32
5260,302,2756,15.33,2,20-2-22,-1,40
5261,483,1166,39.91,5,18-5-22,1,48
5262,794,3285,24.31,5,15-2-22,1,40
5263,581,889,16.16,2,14-2-22,-1,26
5264,485,2689,43.03,5,30-1-22,1,43
5265,314,3647,5.23,5,28-5-22,1,26
5266,939,2965,31.47,3,20-3-22,0,47
5267,556,3671,1.48,2,2-1-22,-1,19
5268,254,1170,32.34,5,26-10-22,1,52
5269,141,1539,5.91,1,5-1-22,-1,18
5270,585,2015,24.39,3,6-7-22,0,44
5271,99,3596,33.54,3,6-5-22,0,59
5272,99,2690,19.17,2,20-2-22,-1,31
5273,763,800,22.46,3,12-5-22,0,34
5274,4,3362,39.73,1,13-9-22,-1,39
5275,704,3414,17.04,5,27-1-22,1,31
5276,823,1092,1.24,3,31-7-22,0,19
5277,365,1348,43.57,5,22-6-22,1,65
5278,880,687,19.44,2,23-11-22,-1,38
5279,252,3147,6.44,5,17-9-22,1,23
5280,487,3583,6.58,2,21-3-22,-1,26
5281,231,3597,18.33,2,18-10-22,-1,28
5282,800,3396,24.92,3,30-10-22,0,42
5283,939,1992,2.45,1,19-3-22,-1,12
5284,200,2064,45.72,5,9-5-22,1,45
5285,48,1020,8.41,5,28-8-22,1,14
5286,677,2195,17.47,2,16-12-22,-1,40
5287,825,988,13.68,2,15-4-22,-1,24
5288,751,1761,33.92,3,8-1-22,0,56
5289,850,1356,21.89,3,15-12-22,0,38
5290,506,870,15.93,3,16-7-22,0,33
5291,588,1063,21.56,1,3-5-22,-1,40
5292,852,1615,34.44,5,7-8-22,1,43
5293,333,3590,27.74,5,4-5-22,1,47
5294,729,2622,16.36,1,9-7-22,-1,26
5295,736,2270,15.18,3,22-12-22,0,23
5296,815,1358,10.19,3,20-2-22,0,27
5297,257,1918,25.48,2,13-11-22,-1,32
5298,117,2518,22.85,3,25-5-22,0,33
5299,84,1174,24.08,2,17-7-22,-1,33
5300,241,1713,25.35,2,25-5-22,-1,37
5301,894,3304,11.88,3,2-8-22,0,28
5302,705,3548,8.5,3,26-9-22,0,20
5303,143,2479,29.87,5,16-5-22,1,43
5304,43,1878,23.57,5,9-8-22,1,38
5305,339,3661,14.15,5,23-8-22,1,23
5306,635,3508,7.6,2,1-7-22,-1,17
5307,693,2282,9.13,5,21-12-22,1,17
5308,160,919,42.97,3,7-6-22,0,63
5309,205,3658,8.17,1,18-5-22,-1,28
5310,296,3622,18.63,5,22-2-22,1,34
5311,916,1528,25.1,2,7-12-22,-1,31
5312,255,2658,16.83,3,11-7-22,0,22
5313,933,1076,17.06,3,22-5-22,0,32
5314,0,3546,28.1,3,24-12-22,0,48
5315,553,945,23.83,5,31-1-22,1,29
5316,540,1117,5.2,1,14-2-22,-1,13
5317,876,2719,21.04,5,9-2-22,1,28
5318,90,2255,18.48,3,25-12-22,0,24
5319,138,3678,5.8,1,5-11-22,-1,22
5320,594,2807,25.25,4,21-11-22,1,55
5321,619,1566,2.27,3,11-10-22,0,25
5322,352,184,37.62,5,19-11-22,1,55
5323,893,977,20.07,4,19-5-22,1,38
5324,27,2675,3.61,5,20-3-22,1,25
5325,698,2274,24.64,5,10-1-22,1,45
5326,360,1473,25.91,1,13-1-22,-1,40
5327,143,3114,11.96,2,20-12-22,-1,25
5328,603,3630,32.37,1,9-5-22,-1,49
5329,118,1295,14.74,1,31-10-22,-1,34
5330,625,1290,2.02,4,31-7-22,1,16
5331,540,11,40.8,5,18-3-22,1,50
5332,618,3593,20.83,2,10-12-22,-1,31
5333,552,2023,5.42,5,28-7-22,1,23
5334,250,1677,2.27,1,15-7-22,-1,11
5335,328,1245,24.93,5,11-4-22,1,42
5336,171,3483,4.74,2,24-11-22,-1,23
5337,136,3469,29.73,5,30-5-22,1,31
5338,251,3554,7.38,2,17-12-22,-1,13
5339,770,1724,42.48,2,26-12-22,-1,45
5340,600,2111,22.79,5,9-12-22,1,30
5341,388,3014,28.46,5,9-2-22,1,33
5342,939,3613,35.03,5,25-12-22,1,48
5343,104,2121,26.46,3,1-7-22,0,30
5344,26,1003,34.62,4,22-7-22,1,38
5345,377,107,16.44,1,22-7-22,-1,34
5346,330,287,46.77,5,23-12-22,1,63
5347,866,3063,7.2,2,24-2-22,-1,21
5348,611,2450,14.12,3,5-12-22,0,23
5349,899,2288,45.8,1,11-4-22,-1,48
5350,547,2826,18.7,3,3-2-22,0,31
5351,41,1080,11.91,2,10-2-22,-1,34
5352,482,1052,5.33,3,15-9-22,0,26
5353,425,1014,18.26,3,8-1-22,0,31
5354,411,1836,46.0,4,6-2-22,1,68
5355,403,922,32.86,5,2-1-22,1,35
5356,469,1908,16.4,3,29-5-22,0,31
5357,931,2104,18.72,2,22-7-22,-1,35
5358,210,595,8.16,1,17-8-22,-1,29
5359,542,3567,33.93,5,28-3-22,1,36
5360,682,1293,10.42,5,25-5-22,1,23
5361,407,1983,46.95,4,4-5-22,1,52
5362,535,267,5.73,5,5-1-22,1,26
5363,253,1236,18.87,5,23-3-22,1,26
5364,414,2391,14.66,4,9-1-22,1,35
5365,911,90,19.5,3,28-7-22,0,34
5366,691,2709,21.35,2,9-3-22,-1,43
5367,556,3714,3.45,2,12-11-22,-1,14
5368,776,1039,22.83,2,26-1-22,-1,35
5369,303,3406,17.14,5,26-7-22,1,22
5370,52,2695,19.05,4,27-3-22,1,26
5371,612,2909,16.65,3,9-1-22,0,34
5372,556,21,44.15,3,20-11-22,0,70
5373,48,3309,1.95,4,20-1-22,1,17
5374,778,1511,36.23,4,2-4-22,1,39
5375,786,599,11.55,5,2-1-22,1,19
5376,278,1419,16.65,1,17-5-22,-1,31
5377,615,977,39.45,1,17-5-22,-1,63
5378,21,3698,15.25,3,24-12-22,0,25
5379,664,2336,33.11,5,30-9-22,1,40
5380,659,1354,29.35,3,9-1-22,0,30
5381,81,1310,39.34,5,12-11-22,1,39
5382,16,3289,40.77,3,3-2-22,0,47
5383,280,559,16.9,4,10-9-22,1,30
5384,129,990,23.93,3,6-9-22,0,40
5385,11,1424,21.14,5,17-1-22,1,34
5386,744,199,29.98,1,12-6-22,-1,43
5387,569,2465,13.9,2,10-8-22,-1,27
5388,583,2830,25.36,5,6-7-22,1,42
5389,760,1987,45.42,3,16-1-22,0,62
5390,868,3453,26.93,5,5-12-22,1,46
5391,814,919,10.02,2,29-4-22,-1,34
5392,187,1888,43.48,2,28-11-22,-1,52
5393,183,917,10.58,5,24-12-22,1,22
5394,210,1992,14.9,1,5-12-22,-1,25
5395,145,3547,25.05,2,14-11-22,-1,33
5396,647,1176,23.88,5,5-2-22,1,35
5397,321,3571,33.74,5,5-7-22,1,59
5398,202,3531,16.97,2,2-1-22,-1,28
5399,191,2949,11.32,4,19-12-22,1,31
5400,117,1136,3.34,3,6-11-22,0,14
5401,345,1903,37.81,4,17-7-22,1,45
5402,341,3584,16.77,5,12-10-22,1,30
5403,136,2631,27.85,1,28-11-22,-1,46
5404,886,3438,31.87,2,10-5-22,-1,45
5405,414,616,3.55,2,24-5-22,-1,14
5406,443,2428,9.78,1,14-2-22,-1,22
5407,251,2294,43.66,1,11-6-22,-1,68
